Sexo;Ocupación;Tipo de sector;Periodo;Total
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo público;2016T1;1.339,3
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo público;2015T4;1.314,5
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo público;2015T3;1.266,7
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo público;2015T2;1.262,4
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo público;2015T1;1.262,5
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo público;2014T4;1.252
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo público;2014T3;1.225,9
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo público;2014T2;1.270,9
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo público;2014T1;1.272,5
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo público;2013T4;1.268,8
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo público;2013T3;1.262,5
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo público;2013T2;1.298,9
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo público;2013T1;1.285
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo público;2012T4;1.285,9
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo público;2012T3;1.308,3
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo público;2012T2;1.362,5
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo público;2012T1;1.347,3
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo público;2011T4;1.369,2
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo público;2011T3;1.353,3
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo público;2011T2;1.378,9
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo público;2011T1;1.371
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2024T3;2.631,8
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2024T2;2.651,1
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2024T1;2.606,6
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2023T4;2.608,4
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2023T3;2.495,2
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2023T2;2.532
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2023T1;2.382,3
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2022T4;2.310
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2022T3;2.341,9
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2022T2;2.402,9
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2022T1;2.331
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2021T4;2.372,9
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2021T3;2.220,6
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2021T2;2.240,4
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2021T1;2.218,4
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2020T4;2.210
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2020T3;2.163,7
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2020T2;2.175,5
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2020T1;2.273
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2019T4;2.257,7
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2019T3;2.172,2
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2019T2;2.202,4
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2019T1;2.168
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2018T4;2.141,8
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2018T3;2.070,4
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2018T2;2.045,2
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2018T1;1.998,7
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2017T4;2.033,8
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2017T3;2.006,7
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2017T2;2.035,2
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2017T1;1.992,2
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2016T4;1.995
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2016T3;1.948,1
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2016T2;1.953,1
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2016T1;1.912,9
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2015T4;1.892,3
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2015T3;1.829
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2015T2;1.848,9
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2015T1;1.786
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2014T4;1.848,1
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2014T3;1.751,1
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2014T2;1.767,8
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2014T1;1.753,5
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2013T4;1.767,9
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2013T3;1.741,4
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2013T2;1.749
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2013T1;1.722,6
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2012T4;1.728,9
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2012T3;1.652,8
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2012T2;1.679,2
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2012T1;1.659,8
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2011T4;1.620,7
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2011T3;1.582,5
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2011T2;1.642,2
Ambos sexos;2 Técnicos y profesionales científicos e intelectuales;Empleo privado;2011T1;1.667,3
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2024T3;2.603,3
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2024T2;2.601,2
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2024T1;2.549,1
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2023T4;2.516,3
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2023T3;2.512,1
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2023T2;2.487,4
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2023T1;2.402,7
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2022T4;2.421,4
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2022T3;2.395,8
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2022T2;2.359,4
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2022T1;2.330,2
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2021T4;2.321,2
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2021T3;2.284,7
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2021T2;2.233,4
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2021T1;2.245,2
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2020T4;2.181,6
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2020T3;2.132,5
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2020T2;2.127,3
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2020T1;2.174,2
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2019T4;2.186,7
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2019T3;2.119,7
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2019T2;2.099,8
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2019T1;2.077,6
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2018T4;2.095,8
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2018T3;2.056
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2018T2;2.067,6
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2018T1;2.043,2
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2017T4;2.036,2
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2017T3;2.027,1
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2017T2;2.005,5
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2017T1;1.992,2
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2016T4;1.975
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2016T3;1.926,7
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2016T2;1.946,8
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2016T1;1.941,7
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2015T4;1.914,6
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2015T3;1.895,4
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2015T2;1.895,4
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2015T1;1.868,1
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2014T4;1.867,3
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2014T3;1.848,7
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2014T2;1.862,3
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2014T1;1.798,9
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2013T4;1.802,9
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2013T3;1.787,3
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2013T2;1.785,7
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2013T1;1.779,2
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2012T4;1.782,5
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2012T3;1.828,5
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2012T2;1.875,7
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2012T1;1.855,6
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2011T4;1.908,2
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2011T3;1.952
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2011T2;1.951,8
Ambos sexos;3 Técnicos, profesionales de apoyo;Total;2011T1;1.984,8
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2024T3;351,7
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2024T2;356,8
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2024T1;346,4
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2023T4;337,8
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2023T3;349,5
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2023T2;338,4
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2023T1;322,6
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2022T4;319,9
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2022T3;305
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2022T2;324,6
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2022T1;323,3
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2021T4;341,7
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2021T3;339,7
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2021T2;328,5
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2021T1;346
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2020T4;340,7
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2020T3;355
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2020T2;327,6
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2020T1;319
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2019T4;315
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2019T3;297,9
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2019T2;281,2
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2019T1;286,6
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2018T4;302,9
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2018T3;298,2
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2018T2;294,3
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2018T1;297,5
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2017T4;310,1
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2017T3;297,8
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2017T2;298,5
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2017T1;288,3
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2016T4;301
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2016T3;302,5
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2016T2;299,5
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2016T1;307,3
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2015T4;289,7
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2015T3;292,7
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2015T2;297,6
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2015T1;301,5
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2014T4;296,3
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2014T3;301,3
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2014T2;301,9
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2014T1;289,7
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2013T4;296,6
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2013T3;287,3
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2013T2;284,8
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2013T1;279,5
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2012T4;291
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2012T3;306
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2012T2;304,3
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2012T1;310,5
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2011T4;315,7
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2011T3;319,2
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2011T2;324,4
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo público;2011T1;332
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2024T3;2.251,6
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2024T2;2.244,5
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2024T1;2.202,8
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2023T4;2.178,5
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2023T3;2.162,6
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2023T2;2.149
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2023T1;2.080,1
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2022T4;2.101,5
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2022T3;2.090,8
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2022T2;2.034,8
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2022T1;2.006,9
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2021T4;1.979,5
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2021T3;1.945,1
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2021T2;1.904,9
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2021T1;1.899,2
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2020T4;1.840,9
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2020T3;1.777,4
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2020T2;1.799,7
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2020T1;1.855,2
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2019T4;1.871,6
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2019T3;1.821,8
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2019T2;1.818,7
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2019T1;1.791,1
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2018T4;1.792,9
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2018T3;1.757,8
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2018T2;1.773,3
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2018T1;1.745,7
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2017T4;1.726,1
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2017T3;1.729,3
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2017T2;1.707
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2017T1;1.703,9
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2016T4;1.674
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2016T3;1.624,2
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2016T2;1.647,3
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2016T1;1.634,3
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2015T4;1.625
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2015T3;1.602,7
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2015T2;1.597,8
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2015T1;1.566,6
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2014T4;1.570,9
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2014T3;1.547,4
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2014T2;1.560,3
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2014T1;1.509,2
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2013T4;1.506,3
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2013T3;1.500
Ambos sexos;3 Técnicos, profesionales de apoyo;Empleo privado;2013T2;1.500,9
